date,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
2017-06-07,1596.63,2480.63,4015.9,1579.28,456.71,1424.59,1108.07,2013.77,1511.81,669.97,1195.39,381.75,1443.16,2626.17,587.82,3058.83,429.08,181.82,1100.07,1123.14,708.75,2409.21,1746.26,1133.74,1590.18,985.33,1904.2,2018.25,1523.22,307.57
2017-06-08,1584.49,2448.88,3982.57,1587.96,462.83,1413.76,1109.29,2015.38,1518.46,669.63,1202.09,395.88,1457.45,2664.77,590.41,3079.63,435.47,186.08,1095.78,1116.18,701.87,2417.16,1755.51,1129.89,1592.56,989.37,1900.01,2004.32,1539.98,307.54
2017-06-09,1578.0,2444.96,3957.08,1548.26,466.76,1418.57,1124.71,2028.07,1541.39,673.78,1213.15,398.09,1453.66,2687.69,588.52,3086.71,438.09,188.89,1125.47,1119.19,702.08,2365.43,1707.41,1136.44,1587.31,996.69,1895.26,1994.5,1563.38,311.23
2017-06-12,1581.62,2447.4,3936.9,1529.37,470.68,1418.28,1136.86,2027.47,1528.13,672.03,1215.69,397.5,1450.75,2692.26,592.46,3074.67,435.81,190.23,1134.59,1117.51,709.45,2352.66,1691.36,1137.35,1594.13,996.89,1889.95,1973.76,1562.29,314.81
2017-06-13,1587.95,2450.83,3932.57,1548.03,471.81,1419.98,1140.38,2030.71,1551.51,677.54,1229.19,401.43,1459.89,2688.76,598.15,3095.58,439.95,196.83,1145.26,1120.87,706.83,2373.12,1703.71,1148.27,1603.7,998.68,1903.75,1981.06,1571.04,314.52
2017-06-14,1591.92,2465.29,3974.25,1548.19,470.35,1425.38,1145.97,2040.46,1534.44,681.13,1228.33,392.32,1445.73,2669.4,596.66,3102.39,428.91,190.25,1120.86,1123.89,704.0,2366.24,1690.59,1151.25,1592.31,997.29,1908.51,1981.06,1573.87,315.28
2017-06-15,1592.4,2464.55,3995.72,1540.91,469.08,1434.93,1127.29,2037.4,1522.94,676.91,1220.47,377.29,1446.6,2678.48,595.52,3126.28,419.26,187.55,1111.56,1127.83,705.27,2358.67,1683.83,1153.44,1596.61,995.59,1884.65,1977.89,1567.41,316.07
2017-06-16,1572.49,2457.16,4041.27,1547.38,470.44,1437.08,1111.85,2040.05,1528.57,675.08,1221.56,376.5,1452.82,2691.33,588.79,3127.84,419.26,183.52,1129.45,1135.72,703.93,2361.97,1676.25,1157.48,1599.16,988.42,1862.79,1980.86,1566.32,316.38
2017-06-19,1576.9,2468.21,4066.32,1562.55,471.33,1443.84,1122.41,2065.34,1546.15,680.08,1232.92,379.93,1465.89,2713.94,590.44,3159.12,422.23,182.62,1123.92,1129.13,706.18,2394.1,1708.44,1164.31,1611.32,996.03,1876.01,2001.85,1579.94,316.86
2017-06-20,1570.43,2479.32,4040.7,1546.77,462.75,1436.91,1103.44,2075.67,1536.56,675.93,1228.49,378.14,1449.47,2675.94,586.49,3140.48,415.44,179.57,1111.22,1125.07,695.31,2377.1,1691.86,1159.3,1582.15,984.38,1858.19,1983.44,1567.46,313.59
2017-06-21,1563.99,2466.92,4021.31,1554.96,461.41,1431.59,1112.49,2107.84,1514.44,674.85,1214.11,373.11,1424.98,2630.99,585.61,3142.68,415.1,173.34,1091.22,1117.31,693.43,2394.21,1698.46,1154.78,1583.89,983.1,1858.0,1978.87,1557.59,311.46
2017-06-22,1557.89,2447.19,3997.18,1553.41,459.11,1428.3,1119.05,2131.45,1515.95,674.78,1213.26,376.66,1422.98,2635.2,589.12,3136.71,419.88,172.51,1089.8,1114.29,691.21,2406.9,1696.76,1150.97,1587.54,988.02,1850.2,1983.03,1551.82,309.44
2017-06-23,1562.72,2463.34,3997.98,1575.62,463.01,1430.58,1131.81,2132.94,1518.07,684.23,1220.54,381.63,1429.67,2656.02,589.65,3155.84,427.01,179.34,1098.84,1114.18,691.21,2426.88,1703.72,1157.64,1598.65,990.49,1841.69,1985.01,1547.79,308.82
2017-06-26,1566.79,2460.38,3999.18,1569.63,464.03,1431.87,1140.3,2131.23,1520.05,685.19,1225.18,376.36,1425.95,2653.36,592.95,3138.48,429.41,186.42,1095.33,1122.76,695.49,2412.8,1697.25,1161.12,1601.53,992.66,1852.37,1982.63,1554.14,309.16
2017-06-27,1546.57,2441.19,3953.19,1542.95,461.2,1420.56,1135.39,2103.53,1510.47,677.79,1216.73,367.03,1406.56,2632.13,583.7,3129.07,421.85,185.34,1094.01,1111.08,689.17,2375.16,1670.26,1150.09,1592.4,982.74,1846.44,1966.37,1559.89,307.12
2017-06-28,1556.47,2455.84,3975.72,1558.69,469.36,1420.27,1143.0,2119.09,1527.54,680.56,1233.88,381.71,1430.33,2658.72,593.45,3153.79,424.8,192.44,1100.47,1104.75,697.16,2403.43,1695.65,1157.33,1613.9,991.48,1861.77,1972.27,1582.82,309.33
2017-06-29,1533.44,2453.63,3915.29,1531.41,463.73,1402.09,1142.2,2099.39,1509.82,670.42,1216.73,381.48,1412.17,2650.48,590.9,3122.25,420.72,194.75,1102.56,1097.12,688.86,2364.49,1665.97,1144.6,1604.54,985.73,1846.88,1954.52,1589.31,307.84
2017-06-30,1538.19,2458.29,3922.34,1529.57,465.21,1406.72,1196.11,2094.77,1520.54,676.39,1232.55,381.75,1424.59,2689.7,593.79,3136.93,420.26,190.23,1106.31,1096.91,691.76,2364.73,1665.47,1149.06,1616.73,990.56,1849.28,1952.76,1587.24,308.31
2017-07-03,1534.34,2453.38,3912.14,1505.25,469.07,1412.77,1197.19,2099.17,1536.96,676.32,1236.86,388.12,1430.15,2709.34,598.96,3151.98,422.66,193.98,1129.65,1094.71,692.52,2343.68,1656.15,1155.73,1624.98,996.71,1845.02,1950.03,1606.6,311.51
2017-07-05,1527.59,2455.09,3938.35,1509.77,466.68,1411.22,1182.46,2112.18,1525.59,682.41,1235.5,387.31,1436.73,2697.15,584.53,3182.87,425.91,193.61,1104.01,1088.25,691.27,2365.95,1671.88,1154.57,1626.28,989.63,1838.38,1947.49,1610.3,311.39
2017-07-06,1515.37,2451.16,3925.36,1487.12,459.03,1402.47,1161.65,2081.56,1521.47,675.24,1221.91,386.53,1427.25,2682.31,574.65,3160.91,420.54,191.48,1088.66,1086.73,683.94,2345.13,1656.5,1143.26,1616.19,973.6,1821.47,1929.58,1598.06,306.81
2017-07-07,1517.34,2455.33,3918.68,1508.09,461.46,1406.25,1177.45,2094.25,1534.86,685.91,1240.73,382.47,1443.94,2699.21,579.82,3184.62,419.07,191.46,1087.46,1088.14,684.83,2376.08,1678.03,1152.06,1634.78,981.39,1827.3,1955.43,1608.13,307.98
2017-07-10,1509.91,2434.71,3903.79,1520.76,458.0,1399.5,1181.1,2085.67,1543.76,686.74,1246.81,384.54,1453.91,2709.2,584.4,3201.5,425.36,195.21,1093.01,1085.75,686.2,2390.34,1687.77,1158.17,1628.89,977.17,1814.14,1948.78,1606.36,307.21
2017-07-11,1509.91,2428.62,3886.22,1524.87,457.31,1392.23,1169.65,2085.67,1545.3,686.05,1242.32,387.35,1462.63,2712.18,589.78,3218.14,426.17,202.01,1099.24,1085.97,684.69,2395.36,1695.19,1152.38,1618.14,977.65,1809.97,1947.81,1599.45,307.7
2017-07-12,1519.72,2453.39,3920.42,1544.08,456.67,1394.73,1171.4,2101.1,1568.48,689.75,1246.42,388.43,1464.53,2719.77,592.02,3229.73,427.79,202.35,1101.99,1095.74,688.73,2432.73,1710.79,1158.14,1638.37,980.2,1824.45,1961.25,1603.13,308.99
2017-07-13,1521.85,2439.41,3902.0,1541.14,459.18,1392.78,1172.92,2103.83,1564.56,689.41,1249.16,396.94,1462.78,2718.41,593.14,3222.3,428.64,204.92,1107.39,1092.12,686.39,2437.35,1716.78,1159.64,1634.11,981.96,1837.22,1949.68,1610.51,309.58
2017-07-14,1532.65,2459.9,3944.14,1542.07,464.33,1400.58,1174.1,2116.24,1574.73,687.89,1251.66,394.44,1473.75,2735.81,598.54,3244.53,432.03,205.31,1113.15,1098.57,690.37,2452.22,1731.88,1163.24,1644.08,986.18,1842.18,1953.58,1605.83,309.92
2017-07-17,1535.87,2457.19,3927.97,1540.84,464.56,1406.32,1174.8,2107.36,1576.62,688.86,1253.16,398.26,1478.02,2731.43,595.73,3244.21,438.21,204.84,1111.14,1102.19,690.03,2454.42,1732.23,1164.52,1635.86,988.35,1852.13,1952.02,1603.27,310.38
2017-07-18,1531.88,2461.12,3933.07,1614.8,463.07,1413.35,1169.87,2110.1,1570.47,685.62,1240.38,394.16,1476.84,2725.97,598.35,3237.4,435.49,203.59,1105.37,1103.85,688.09,2469.15,1734.31,1160.44,1626.37,982.62,1851.94,1943.43,1600.22,310.48
2017-07-19,1539.08,2470.97,3975.94,1619.48,471.41,1418.86,1178.64,2128.24,1588.69,688.84,1253.78,401.57,1493.23,2751.32,599.96,3262.32,440.32,209.7,1123.94,1110.8,692.36,2481.99,1746.62,1163.92,1613.03,985.27,1858.05,1945.18,1605.5,312.03
2017-07-20,1540.62,2471.22,3958.45,1624.66,472.3,1417.73,1195.73,2143.78,1571.69,677.2,1243.12,400.05,1486.06,2738.94,602.36,3248.95,437.86,207.66,1116.29,1120.69,696.86,2485.46,1745.23,1160.55,1594.48,984.09,1848.21,1945.56,1606.14,310.87
2017-07-21,1546.47,2489.5,3959.24,1643.18,469.56,1422.27,1216.06,2141.85,1568.39,682.35,1245.11,396.57,1480.12,2721.68,595.07,3273.32,439.0,206.04,1104.24,1128.87,698.74,2481.74,1742.26,1156.95,1591.61,980.75,1845.99,1942.65,1605.98,309.1
2017-07-24,1544.46,2476.81,3921.23,1637.6,470.31,1414.02,1202.32,2143.35,1567.14,679.55,1240.38,397.16,1476.42,2717.33,597.22,3274.63,437.28,206.87,1100.92,1119.95,695.18,2487.69,1748.18,1150.93,1581.11,985.06,1847.83,1929.82,1611.12,308.17
2017-07-25,1560.83,2481.51,3891.82,1639.23,475.25,1426.32,1216.86,2127.27,1579.2,673.57,1249.8,405.34,1490.44,2737.98,598.05,3254.98,457.7,212.72,1119.2,1117.26,696.57,2479.73,1751.5,1128.15,1589.65,994.12,1871.12,1961.67,1628.68,309.44
2017-07-26,1563.49,2492.93,3877.04,1638.09,476.15,1429.46,1203.84,2120.89,1565.31,672.09,1240.68,394.56,1484.18,2710.6,596.5,3320.4,461.64,212.76,1120.54,1124.75,704.23,2482.46,1750.63,1122.73,1586.94,990.25,1876.92,1938.91,1618.42,309.99
2017-07-27,1571.77,2505.14,3939.07,1616.79,482.39,1440.32,1201.07,2102.86,1557.64,668.39,1244.4,394.05,1483.44,2705.18,595.13,3345.64,453.61,210.98,1130.18,1129.36,725.29,2467.56,1729.45,1129.24,1537.27,985.69,1887.62,1952.1,1609.36,310.03
2017-07-28,1565.49,2493.12,3781.51,1611.46,481.09,1430.96,1212.24,2111.91,1554.21,691.98,1235.32,383.64,1473.8,2697.06,591.5,3369.39,456.19,211.69,1127.24,1127.55,724.2,2471.27,1725.47,1117.39,1551.42,983.33,1874.97,1901.54,1608.88,309.75
2017-07-31,1562.98,2488.88,3701.72,1605.98,476.62,1433.53,1212.37,2105.78,1537.42,691.43,1236.31,386.64,1469.08,2692.75,588.06,3356.59,456.51,214.55,1128.93,1129.92,728.76,2456.93,1719.08,1121.97,1542.26,982.44,1867.66,1900.97,1616.76,310.86
2017-08-01,1557.98,2481.91,3698.38,1603.89,478.62,1432.96,1218.43,2096.31,1547.88,698.69,1245.33,381.8,1458.65,2661.24,578.54,3353.57,449.07,213.67,1128.48,1134.89,732.33,2461.36,1732.66,1126.01,1536.86,981.65,1878.86,1908.19,1628.4,311.67
2017-08-02,1561.1,2479.68,3672.87,1585.28,466.8,1430.96,1215.02,2087.5,1547.41,694.43,1243.46,381.73,1453.69,2671.36,581.6,3370.34,450.78,214.29,1123.85,1137.27,724.5,2445.36,1754.84,1128.6,1539.02,969.48,1874.35,1922.5,1629.21,313.23
2017-08-03,1559.85,2484.88,3673.23,1580.05,462.73,1427.95,1219.03,2088.55,1534.57,693.46,1240.23,380.28,1451.95,2662.01,587.89,3392.24,446.68,206.17,1106.32,1138.52,722.98,2445.85,1748.52,1127.47,1546.56,956.3,1865.73,1911.54,1623.02,315.17
2017-08-04,1556.88,2485.88,3678.01,1589.53,463.66,1427.09,1222.2,2089.8,1545.62,694.29,1245.69,383.97,1460.52,2673.19,595.94,3397.67,446.5,210.99,1114.51,1137.04,721.68,2450.49,1749.22,1129.16,1551.97,956.97,1870.58,1913.07,1631.62,315.9
2017-08-07,1565.76,2498.8,3709.64,1591.28,464.96,1436.08,1225.13,2091.89,1545.31,689.98,1242.95,387.54,1465.92,2669.98,595.64,3407.86,447.17,213.17,1103.81,1138.64,719.94,2454.17,1767.42,1131.42,1550.57,956.01,1881.8,1922.26,1631.3,313.91
2017-08-08,1555.74,2496.31,3673.28,1577.12,462.22,1435.65,1228.8,2081.22,1526.92,689.78,1243.32,388.85,1465.19,2645.15,599.04,3391.51,442.87,212.68,1103.7,1141.14,720.23,2446.07,1767.42,1128.59,1545.92,948.84,1878.42,1903.42,1630.65,312.52
2017-08-09,1556.05,2494.81,3685.41,1564.03,458.79,1438.38,1227.7,2082.47,1525.09,689.78,1238.47,384.73,1458.89,2642.77,596.22,3367.76,444.56,211.78,1105.02,1136.8,718.43,2438.0,1769.54,1124.07,1546.54,939.45,1876.35,1893.52,1625.75,314.21
